Name Math Java DS Average Total
张三276 32 89 24 0 0
张三408 91 52 32 0 0
张三189 91 58 64 0 0
张三272 25 79 17 0 0
张三598 97 37 40 0 0
张三386 22 72 22 0 0
张三604 59 43 14 0 0
张三926 85 67 19 0 0
张三956 56 71 20 0 0
张三495 10 86 62 0 0
张三923 8 73 24 0 0
张三373 88 14 6 0 0
张三186 65 71 32 0 0
张三341 53 5 5 0 0
张三910 65 63 36 0 0
张三353 11 77 62 0 0
张三402 90 31 16 0 0
张三592 29 6 83 0 0
张三13 35 74 25 0 0
张三703 54 78 63 0 0
张三209 67 96 25 0 0
张三232 13 23 0 0 0
张三948 21 46 72 0 0
张三552 14 47 19 0 0
张三795 91 90 38 0 0
张三826 26 53 39 0 0
张三419 89 41 42 0 0
张三772 31 94 40 0 0
张三396 79 100 16 0 0
张三286 76 12 96 0 0
张三462 40 68 26 0 0
张三187 40 63 73 0 0
张三645 65 43 39 0 0
张三641 40 4 29 0 0
张三919 42 11 87 0 0
张三30 96 25 59 0 0
张三299 68 84 80 0 0
张三312 46 38 49 0 0
张三540 58 47 69 0 0
张三157 7 41 69 0 0
张三842 97 39 58 0 0
张三388 79 55 99 0 0
张三222 23 56 17 0 0
张三518 52 63 55 0 0
张三472 29 40 40 0 0
张三412 94 20 94 0 0
张三859 43 30 59 0 0
张三372 87 18 77 0 0
张三963 15 70 8 0 0
张三161 59 7 49 0 0
张三342 23 79 87 0 0
张三768 37 21 51 0 0
张三904 67 63 76 0 0
张三942 98 51 62 0 0
张三172 21 11 7 0 0
张三774 4 69 70 0 0
张三827 71 90 85 0 0
张三881 66 99 84 0 0
张三212 40 44 4 0 0
张三955 31 70 48 0 0
张三697 84 81 37 0 0
张三725 23 24 41 0 0
张三60 29 65 51 0 0
张三616 83 49 34 0 0
张三301 52 61 6 0 0
张三639 44 47 64 0 0
张三556 43 28 37 0 0
张三291 3 90 51 0 0
张三998 10 10 97 0 0
张三514 22 1 45 0 0
张三917 95 10 58 0 0
张三984 84 58 2 0 0
张三358 14 27 71 0 0
张三276 10 24 7 0 0
张三1 68 93 14 0 0
张三676 87 50 8 0 0
张三179 45 40 24 0 0
张三700 58 91 18 0 0
张三198 36 2 61 0 0
张三571 2 34 8 0 0
张三378 44 2 42 0 0
张三225 87 56 95 0 0
张三452 26 87 81 0 0
张三603 62 12 88 0 0
张三267 29 40 85 0 0
张三278 55 62 63 0 0
张三912 94 43 7 0 0
张三701 65 71 75 0 0
张三706 37 92 66 0 0
张三597 68 40 11 0 0
张三707 49 76 60 0 0
张三299 83 60 67 0 0
张三630 45 89 60 0 0
张三59 74 80 91 0 0
张三361 83 20 42 0 0
张三607 65 55 18 0 0
张三461 17 38 99 0 0
张三515 6 97 12 0 0
张三323 53 87 45 0 0
张三130 21 51 59 0 0
张三898 36 36 99 0 0
张三126 12 65 97 0 0
张三138 70 70 12 0 0
张三950 15 36 82 0 0
张三584 61 92 75 0 0
张三704 25 44 11 0 0
张三739 33 87 17 0 0
张三249 29 100 54 0 0
张三153 56 81 90 0 0
张三555 29 79 66 0 0
张三370 78 68 96 0 0
张三599 35 18 96 0 0
张三152 63 3 89 0 0
张三329 58 90 94 0 0
张三640 72 87 90 0 0
张三495 41 78 89 0 0
张三353 36 80 63 0 0
张三370 96 33 94 0 0
张三205 13 39 55 0 0
张三650 50 74 55 0 0
张三928 19 45 7 0 0
张三75 7 58 57 0 0
张三577 87 62 73 0 0
张三541 85 46 48 0 0
张三18 89 81 7 0 0
张三755 70 27 45 0 0
张三564 20 100 22 0 0
张三706 28 90 33 0 0
张三169 37 52 7 0 0
张三494 36 38 73 0 0
张三837 94 7 67 0 0
张三298 30 4 77 0 0
张三156 24 77 24 0 0
张三522 98 5 24 0 0
张三127 57 14 97 0 0
张三396 34 26 13 0 0
张三680 67 98 34 0 0
张三583 79 52 80 0 0
张三555 96 10 80 0 0
张三560 59 78 33 0 0
张三447 99 92 0 0 0
张三815 34 47 80 0 0
张三580 1 96 79 0 0
张三152 12 17 43 0 0
张三122 65 82 88 0 0
张三626 77 59 94 0 0
张三90 0 55 70 0 0
张三904 54 10 52 0 0
张三671 90 85 3 0 0
张三79 0 68 31 0 0
张三108 79 3 25 0 0
张三236 91 83 22 0 0
张三567 76 57 34 0 0
张三280 45 74 50 0 0
张三638 63 44 10 0 0
张三841 21 4 48 0 0
张三391 87 85 8 0 0
张三268 51 68 19 0 0
张三135 11 97 27 0 0
张三9 13 66 5 0 0
张三301 44 67 46 0 0
张三911 57 13 66 0 0
张三102 48 52 86 0 0
张三216 32 69 27 0 0
张三883 20 44 47 0 0
张三305 83 79 85 0 0
张三321 4 86 16 0 0
张三459 98 9 42 0 0
张三884 45 19 56 0 0
张三180 59 75 30 0 0
张三209 20 1 6 0 0
张三854 96 97 42 0 0
张三317 2 25 76 0 0
张三800 49 58 67 0 0
张三804 40 29 92 0 0
张三976 15 38 24 0 0
张三452 48 82 47 0 0
张三883 4 29 15 0 0
张三880 65 62 53 0 0
张三463 47 75 52 0 0
张三184 5 3 82 0 0
张三7 20 97 35 0 0
张三692 12 42 80 0 0
张三372 97 81 82 0 0
张三275 99 97 64 0 0
张三36 22 43 21 0 0
张三846 23 80 39 0 0
张三781 70 8 26 0 0
张三982 51 1 0 0 0
张三37 53 51 35 0 0
张三806 78 35 7 0 0
张三160 66 6 79 0 0
张三561 27 31 46 0 0
张三210 97 32 37 0 0
张三519 61 22 9 0 0
张三978 41 76 63 0 0
张三145 39 48 68 0 0
张三320 92 10 69 0 0
张三676 34 80 15 0 0
张三78 93 100 55 0 0
张三513 90 43 94 0 0
张三124 88 26 27 0 0
张三105 59 61 53 0 0
张三301 97 10 30 0 0
张三222 91 55 93 0 0
张三318 94 76 94 0 0
张三782 24 96 78 0 0
张三861 78 42 78 0 0
张三634 16 79 48 0 0
张三474 64 74 51 0 0
张三980 27 67 48 0 0
张三979 27 0 42 0 0
张三309 22 29 54 0 0
张三487 79 70 54 0 0
张三45 61 63 67 0 0
张三267 56 34 29 0 0
张三284 5 89 6 0 0
张三25 65 62 98 0 0
张三300 48 41 27 0 0
张三368 97 19 49 0 0
张三728 40 4 25 0 0
张三485 5 79 27 0 0
张三576 87 65 25 0 0
张三350 32 38 12 0 0
张三481 31 76 58 0 0
张三948 94 62 52 0 0
张三875 40 61 71 0 0
张三352 87 82 64 0 0
张三961 65 94 25 0 0
张三641 72 6 2 0 0
张三663 44 43 74 0 0
张三986 31 40 83 0 0
张三964 72 63 42 0 0
张三405 21 6 86 0 0
张三286 49 58 24 0 0
张三993 62 20 2 0 0
张三828 78 78 87 0 0
张三660 35 62 86 0 0
张三19 85 95 44 0 0
张三649 85 45 8 0 0
张三492 78 87 37 0 0
张三385 33 84 66 0 0
张三249 64 21 40 0 0
张三430 71 90 55 0 0
张三918 93 6 60 0 0
张三588 70 68 18 0 0
张三272 98 81 26 0 0
张三430 33 92 53 0 0
张三405 51 21 71 0 0
张三794 85 63 1 0 0
张三239 59 18 45 0 0
张三28 58 99 84 0 0
张三271 51 37 34 0 0
张三25 38 0 38 0 0
张三710 56 65 56 0 0
张三317 62 94 82 0 0
张三424 54 19 53 0 0
张三790 94 37 0 0 0
张三354 55 51 32 0 0
张三778 11 58 41 0 0
张三305 47 86 85 0 0
张三583 89 44 50 0 0
张三271 3 79 14 0 0
张三716 55 7 95 0 0
张三712 48 82 45 0 0
张三372 49 5 65 0 0
张三437 16 27 79 0 0
张三945 29 67 15 0 0
张三3 73 10 49 0 0
张三604 87 80 28 0 0
张三792 54 9 60 0 0
张三227 74 23 88 0 0
张三177 49 52 34 0 0
张三212 51 60 100 0 0
张三440 63 64 90 0 0
张三969 16 11 3 0 0
张三338 91 23 22 0 0
张三117 60 95 45 0 0
张三496 16 10 85 0 0
张三668 69 82 30 0 0
张三28 14 40 56 0 0
张三746 75 14 57 0 0
张三44 9 15 61 0 0
张三615 100 96 2 0 0
张三955 29 17 85 0 0
张三49 73 16 23 0 0
张三740 54 43 90 0 0
张三349 7 12 79 0 0
张三581 52 63 22 0 0
张三513 53 53 96 0 0
张三529 35 16 77 0 0
张三369 76 96 32 0 0
张三104 6 22 48 0 0
张三693 33 77 6 0 0
张三4 60 42 94 0 0
张三597 31 8 3 0 0
张三313 51 12 87 0 0
张三735 94 99 75 0 0
张三887 72 68 22 0 0
张三93 77 38 82 0 0
张三819 79 95 27 0 0
张三413 8 93 69 0 0
张三138 59 97 61 0 0
张三531 37 6 53 0 0
张三170 49 56 27 0 0
张三161 16 15 63 0 0
张三198 21 29 31 0 0
张三919 67 4 78 0 0
张三346 6 16 43 0 0
张三612 84 78 38 0 0
张三853 38 70 57 0 0
张三84 84 13 32 0 0
张三124 9 50 60 0 0
张三148 12 26 84 0 0
张三240 93 52 46 0 0
张三400 57 59 81 0 0
张三830 59 32 42 0 0
张三939 31 78 45 0 0
张三464 98 35 29 0 0
张三280 22 42 12 0 0
张三972 34 92 76 0 0
张三2 35 66 72 0 0
张三362 73 22 17 0 0
张三912 54 5 5 0 0
张三240 29 3 47 0 0
张三753 12 34 5 0 0
张三884 32 40 8 0 0
张三758 56 81 63 0 0
张三399 98 79 99 0 0
张三566 12 51 71 0 0
张三604 14 45 15 0 0
张三300 24 64 67 0 0
张三552 88 93 29 0 0
张三836 5 64 15 0 0
张三866 30 95 42 0 0
张三544 16 82 10 0 0
张三281 5 12 72 0 0
张三49 83 77 40 0 0
张三57 51 39 78 0 0
张三778 93 75 48 0 0
张三178 48 69 9 0 0
张三351 50 71 84 0 0
张三499 6 83 48 0 0
张三80 73 80 21 0 0
张三239 80 16 73 0 0
张三124 59 42 99 0 0
张三489 39 64 73 0 0
张三83 57 27 0 0 0
张三650 69 43 78 0 0
张三61 28 86 80 0 0
张三948 52 4 92 0 0
张三493 64 34 8 0 0
张三447 69 76 43 0 0
张三256 13 97 87 0 0
张三213 23 75 91 0 0
张三865 35 17 59 0 0
张三549 71 21 45 0 0
张三783 59 20 13 0 0
张三449 13 35 96 0 0
张三124 53 95 68 0 0
张三685 83 11 56 0 0
张三293 97 12 57 0 0
张三197 29 92 67 0 0
张三347 30 19 91 0 0
张三683 90 87 16 0 0
张三105 29 56 33 0 0
张三549 96 18 66 0 0
张三299 8 91 30 0 0
张三649 47 74 97 0 0
张三304 66 83 87 0 0
张三444 75 5 18 0 0
张三217 28 100 64 0 0
张三521 44 11 88 0 0
张三345 38 54 54 0 0
张三606 92 74 48 0 0
张三356 12 53 50 0 0
张三502 97 63 79 0 0
张三660 59 45 18 0 0
张三600 14 4 12 0 0
张三781 15 35 45 0 0
张三873 31 84 71 0 0
张三766 77 90 11 0 0
张三524 34 42 5 0 0
张三919 92 48 9 0 0
张三683 77 71 74 0 0
张三380 69 28 21 0 0
张三827 2 18 62 0 0
张三360 22 77 17 0 0
张三821 55 67 40 0 0
张三36 24 13 35 0 0
张三753 73 41 27 0 0
张三419 71 51 54 0 0
张三961 82 53 79 0 0
张三709 68 23 87 0 0
张三921 89 3 37 0 0
张三942 92 22 27 0 0
张三897 65 84 9 0 0
张三939 78 33 51 0 0
张三527 83 61 55 0 0
张三874 60 35 50 0 0
张三741 14 23 99 0 0
张三962 40 87 33 0 0
张三679 27 35 15 0 0
张三79 72 22 53 0 0
张三517 37 19 29 0 0
张三340 98 31 9 0 0
张三360 86 73 38 0 0
张三910 53 87 63 0 0
张三619 67 74 58 0 0
张三604 41 57 55 0 0
张三519 21 39 40 0 0
张三38 38 10 3 0 0
张三660 61 56 6 0 0
张三391 85 92 36 0 0
张三790 6 69 14 0 0
张三35 66 48 73 0 0
张三190 36 15 37 0 0
张三593 92 5 80 0 0
张三345 89 42 18 0 0
张三202 36 53 36 0 0
张三799 72 30 60 0 0
张三2 82 67 7 0 0
张三368 54 26 16 0 0
张三164 89 83 1 0 0
张三100 54 54 32 0 0
张三966 88 10 58 0 0
张三667 52 43 38 0 0
张三713 47 35 3 0 0
张三82 89 12 86 0 0
张三544 96 59 56 0 0
张三906 18 95 97 0 0
张三397 71 70 74 0 0
张三355 47 81 44 0 0
张三671 35 51 83 0 0
张三972 54 20 8 0 0
张三379 87 59 21 0 0
张三762 91 18 66 0 0
张三817 50 31 92 0 0
张三967 5 10 87 0 0
张三36 23 17 97 0 0
张三876 23 92 86 0 0
张三660 17 34 21 0 0
张三336 0 52 28 0 0
张三820 20 73 68 0 0
张三877 17 39 80 0 0
张三258 58 43 57 0 0
张三610 86 33 75 0 0
张三867 51 6 73 0 0
张三303 79 34 21 0 0
张三223 81 38 86 0 0
张三297 20 72 76 0 0
张三867 8 30 100 0 0
张三183 82 95 65 0 0
张三405 25 11 4 0 0
张三382 73 11 12 0 0
张三680 12 53 28 0 0
张三51 34 76 24 0 0
张三574 44 88 19 0 0
张三972 65 39 31 0 0
张三212 76 64 2 0 0
张三333 25 22 80 0 0
张三609 73 97 96 0 0
张三560 29 70 41 0 0
张三43 96 7 72 0 0
张三618 95 99 68 0 0
张三690 43 54 7 0 0
张三424 14 47 14 0 0
张三307 3 90 56 0 0
张三307 87 80 10 0 0
张三994 88 7 29 0 0
张三649 94 22 51 0 0
张三329 30 63 80 0 0
张三138 31 20 30 0 0
张三397 85 73 24 0 0
张三282 28 42 53 0 0
张三515 48 40 34 0 0
张三94 100 79 91 0 0
张三673 97 44 91 0 0
张三117 33 11 57 0 0
张三991 14 0 2 0 0
张三188 94 35 34 0 0
张三707 43 95 91 0 0
张三607 0 77 76 0 0
张三507 91 14 20 0 0
张三624 12 42 48 0 0
张三204 71 51 35 0 0
张三399 20 71 5 0 0
张三82 73 58 97 0 0
张三843 43 88 10 0 0
张三406 65 58 65 0 0
张三12 59 87 30 0 0
张三914 96 58 59 0 0
张三945 37 85 83 0 0
张三308 46 9 79 0 0
张三129 40 13 4 0 0
张三34 39 15 83 0 0
张三984 11 66 77 0 0
张三887 12 85 58 0 0
张三29 78 93 24 0 0
张三224 14 67 21 0 0
张三655 24 20 62 0 0
张三825 74 40 36 0 0
张三641 16 47 77 0 0
张三679 59 19 31 0 0
张三848 88 20 55 0 0
张三242 22 6 72 0 0
张三730 17 23 91 0 0
张三933 98 20 2 0 0
张三586 53 98 46 0 0
张三930 99 46 64 0 0
张三709 62 8 43 0 0
张三527 25 15 69 0 0
张三840 25 9 5 0 0
张三595 96 10 65 0 0
张三588 91 66 85 0 0
张三944 44 27 40 0 0
张三729 58 53 34 0 0
张三596 56 65 42 0 0
张三540 63 32 21 0 0
张三286 32 22 7 0 0
张三586 77 69 88 0 0
张三694 8 9 38 0 0
张三605 55 45 100 0 0
张三216 65 10 64 0 0
张三419 77 94 42 0 0
张三302 98 62 74 0 0
张三19 77 33 62 0 0
张三642 58 20 8 0 0
张三238 56 4 45 0 0
张三740 52 45 53 0 0
张三673 26 24 4 0 0
张三664 79 11 62 0 0
张三766 19 6 97 0 0
张三995 44 34 12 0 0
张三200 62 25 99 0 0
张三276 69 67 62 0 0
张三30 18 15 19 0 0
张三481 94 6 68 0 0
张三193 20 25 17 0 0
张三309 34 16 78 0 0
张三329 64 88 61 0 0
张三307 56 50 11 0 0
张三50 34 58 30 0 0
张三145 53 41 96 0 0
张三84 73 37 82 0 0
张三546 63 80 2 0 0
张三947 18 89 96 0 0
张三674 49 11 30 0 0
张三58 84 2 82 0 0
张三11 37 6 6 0 0
张三444 40 76 26 0 0
张三6 77 5 6 0 0
张三467 16 8 0 0 0
张三32 67 20 30 0 0
张三213 59 40 53 0 0
张三439 81 60 61 0 0
张三462 91 66 66 0 0
张三737 57 17 9 0 0
张三403 62 12 55 0 0
张三184 63 2 20 0 0
张三494 94 71 19 0 0
张三340 28 49 87 0 0
张三131 53 98 99 0 0
张三336 20 11 0 0 0
张三51 7 49 77 0 0
张三930 4 18 41 0 0
张三596 47 3 36 0 0
张三605 0 68 75 0 0
张三285 80 86 76 0 0
张三264 45 80 13 0 0
张三329 22 96 11 0 0
张三299 13 25 69 0 0
张三8 64 12 57 0 0
张三67 60 8 80 0 0
张三72 62 19 28 0 0
张三63 74 74 25 0 0
张三572 92 77 31 0 0
张三329 78 62 21 0 0
张三781 69 36 27 0 0
张三867 99 27 91 0 0
张三125 21 64 78 0 0
张三115 95 7 41 0 0
张三263 66 35 24 0 0
张三751 22 96 79 0 0
张三751 20 4 35 0 0
张三372 67 54 79 0 0
张三935 64 62 56 0 0
张三827 82 88 47 0 0
张三982 18 38 15 0 0
张三243 100 39 74 0 0
张三222 20 15 88 0 0
张三28 16 100 55 0 0
张三193 95 57 12 0 0
张三385 67 25 24 0 0
张三73 63 63 26 0 0
张三119 28 25 39 0 0
张三377 42 6 44 0 0
张三787 32 47 93 0 0
张三116 10 28 3 0 0
张三452 69 64 63 0 0
张三795 60 71 71 0 0
张三599 7 74 9 0 0
张三934 48 96 52 0 0
张三985 81 39 87 0 0
张三7 25 8 63 0 0
张三459 95 22 26 0 0
张三972 5 84 61 0 0
张三47 63 19 13 0 0
张三786 92 77 38 0 0
张三823 84 78 62 0 0
张三580 92 39 23 0 0
张三363 1 56 51 0 0
张三400 70 6 46 0 0
张三808 28 71 97 0 0
张三669 30 99 58 0 0
张三830 10 13 52 0 0
张三786 29 66 25 0 0
张三28 69 64 70 0 0
张三516 49 70 26 0 0
张三544 47 18 75 0 0
张三93 92 71 11 0 0
张三938 46 94 16 0 0
张三180 74 83 27 0 0
张三588 34 4 14 0 0
张三109 35 89 10 0 0
张三185 51 12 5 0 0
张三58 75 59 83 0 0
张三67 56 80 58 0 0
张三66 94 87 23 0 0
张三461 77 0 21 0 0
张三65 14 51 97 0 0
张三900 69 78 11 0 0
张三320 77 73 48 0 0
张三354 96 72 54 0 0
张三947 58 2 18 0 0
张三867 71 40 49 0 0
张三418 65 85 15 0 0
张三716 42 43 17 0 0
张三216 74 69 65 0 0
张三408 99 85 35 0 0
张三38 41 66 12 0 0
张三19 31 10 85 0 0
张三223 98 71 56 0 0
张三678 82 97 68 0 0
张三305 97 98 38 0 0
张三229 60 77 58 0 0
张三851 95 6 6 0 0
张三350 12 10 94 0 0
张三996 65 8 48 0 0
张三674 67 91 38 0 0
张三341 83 85 31 0 0
张三682 94 21 50 0 0
张三112 36 46 30 0 0
张三422 64 43 48 0 0
张三751 46 32 5 0 0
张三326 82 70 69 0 0
张三342 97 26 65 0 0
张三661 24 64 40 0 0
张三537 15 14 37 0 0
张三405 21 71 17 0 0
张三891 53 41 22 0 0
张三580 55 84 69 0 0
张三763 47 27 4 0 0
张三328 71 15 98 0 0
张三199 79 50 44 0 0
张三259 6 95 40 0 0
张三449 51 8 90 0 0
张三871 10 8 75 0 0
张三36 42 20 58 0 0
张三59 82 73 29 0 0
张三535 27 19 89 0 0
张三9 63 87 81 0 0
张三468 61 61 78 0 0
张三17 80 7 77 0 0
张三984 58 43 19 0 0
张三999 77 65 28 0 0
张三217 38 1 40 0 0
张三748 32 80 45 0 0
张三510 98 51 91 0 0
张三215 25 72 15 0 0
张三884 28 61 24 0 0
张三344 87 61 66 0 0
张三436 16 96 89 0 0
张三250 79 9 32 0 0
张三562 70 67 6 0 0
张三784 67 52 36 0 0
张三175 57 64 15 0 0
张三752 82 0 55 0 0
张三322 67 65 0 0 0
张三343 89 44 14 0 0
张三854 28 52 38 0 0
张三532 8 62 57 0 0
张三82 27 71 30 0 0
张三510 61 25 58 0 0
张三549 20 13 2 0 0
张三415 23 63 91 0 0
张三352 46 21 91 0 0
张三903 24 0 64 0 0
张三662 60 24 49 0 0
张三346 14 16 91 0 0
张三358 60 69 40 0 0
张三692 87 63 50 0 0
张三925 74 10 99 0 0
张三259 39 48 56 0 0
张三47 28 61 81 0 0
张三28 98 76 46 0 0
张三526 8 8 36 0 0
张三185 41 98 50 0 0
张三467 99 79 70 0 0
张三973 9 10 13 0 0
张三869 49 80 67 0 0
张三128 74 9 68 0 0
张三35 100 58 20 0 0
张三433 91 89 81 0 0
张三468 92 57 69 0 0
张三184 0 39 35 0 0
张三167 5 60 32 0 0
张三595 14 85 12 0 0
张三458 27 51 16 0 0
张三424 4 60 76 0 0
张三807 38 32 10 0 0
张三373 3 31 85 0 0
张三244 64 81 7 0 0
张三21 65 87 95 0 0
张三322 41 21 18 0 0
张三351 54 83 1 0 0
张三775 71 72 54 0 0
张三137 53 89 49 0 0
张三275 88 67 12 0 0
张三735 12 88 13 0 0
张三951 57 73 78 0 0
张三63 88 30 22 0 0
张三588 63 53 19 0 0
张三805 27 16 78 0 0
张三653 72 44 69 0 0
张三114 13 97 87 0 0
张三571 76 49 86 0 0
张三373 62 89 23 0 0
张三904 45 63 56 0 0
张三771 42 52 77 0 0
张三341 50 87 77 0 0
张三748 77 74 54 0 0
张三665 35 94 31 0 0
张三587 9 70 44 0 0
张三109 44 46 47 0 0
张三695 74 79 61 0 0
张三749 36 90 91 0 0
张三342 98 11 28 0 0
张三857 48 72 55 0 0
张三913 13 6 67 0 0
张三372 78 50 28 0 0
张三948 75 68 99 0 0
张三887 8 94 57 0 0
张三501 87 14 81 0 0
张三832 89 4 44 0 0
张三615 5 49 27 0 0
张三747 38 87 39 0 0
张三938 70 33 95 0 0
张三813 58 65 13 0 0
张三768 63 40 25 0 0
张三45 44 22 32 0 0
张三66 20 90 79 0 0
张三820 50 96 59 0 0
张三216 25 8 3 0 0
张三632 41 71 61 0 0
张三573 72 84 19 0 0
张三247 28 51 92 0 0
张三79 74 69 10 0 0
张三670 94 95 80 0 0
张三483 58 80 61 0 0
张三566 25 39 51 0 0
张三962 64 100 83 0 0
张三76 32 81 44 0 0
张三149 40 50 94 0 0
张三151 17 45 18 0 0
张三892 12 32 80 0 0
张三848 3 80 61 0 0
张三247 64 20 31 0 0
张三228 63 78 26 0 0
张三503 46 71 31 0 0
张三768 94 73 81 0 0
张三282 16 81 49 0 0
张三457 28 91 35 0 0
张三976 72 0 60 0 0
张三978 83 47 73 0 0
张三88 18 98 4 0 0
张三637 78 14 21 0 0
张三231 7 17 30 0 0
张三950 81 8 29 0 0
张三841 11 85 18 0 0
张三49 67 61 20 0 0
张三880 35 50 62 0 0
张三319 86 87 63 0 0
张三66 82 77 46 0 0
张三917 85 48 77 0 0
张三422 13 6 71 0 0
张三102 25 90 35 0 0
张三159 81 67 93 0 0
张三508 0 91 69 0 0
张三206 11 4 84 0 0
张三799 25 50 66 0 0
张三901 81 46 37 0 0
张三351 68 15 22 0 0
张三636 5 34 70 0 0
张三867 54 13 85 0 0
张三490 26 95 92 0 0
张三98 29 40 0 0 0
张三138 91 2 50 0 0
张三74 1 24 61 0 0
张三563 23 92 65 0 0
张三499 73 73 97 0 0
张三372 65 5 20 0 0
张三235 34 54 73 0 0
张三729 20 73 70 0 0
张三18 96 85 86 0 0
张三211 22 88 63 0 0
张三827 70 25 59 0 0
张三108 32 97 31 0 0
张三569 19 96 91 0 0
张三961 13 33 60 0 0
张三975 48 74 5 0 0
张三367 54 65 40 0 0
张三888 7 31 3 0 0
张三342 26 28 94 0 0
张三330 15 15 17 0 0
张三767 12 59 100 0 0
张三31 41 1 16 0 0
张三719 26 71 65 0 0
张三313 92 49 22 0 0
张三706 14 20 27 0 0
张三497 93 48 18 0 0
张三96 20 52 81 0 0
张三246 70 52 70 0 0
张三278 34 45 51 0 0
张三489 56 5 95 0 0
张三346 78 69 73 0 0
张三861 91 31 45 0 0
张三321 86 36 47 0 0
张三793 80 39 88 0 0
张三217 78 22 73 0 0
张三684 43 54 93 0 0
张三480 49 58 82 0 0
张三797 54 94 75 0 0
张三574 11 47 27 0 0
张三803 53 30 50 0 0
张三770 71 48 0 0 0
张三128 100 21 91 0 0
张三402 10 20 76 0 0
张三509 85 95 89 0 0
张三143 25 38 10 0 0
张三428 12 21 78 0 0
张三67 33 4 49 0 0
张三323 38 17 69 0 0
张三558 45 31 9 0 0
张三750 12 48 82 0 0
张三322 74 68 46 0 0
张三893 64 27 98 0 0
张三59 12 84 20 0 0
张三91 38 45 63 0 0
张三572 29 44 28 0 0
张三283 56 62 8 0 0
张三349 28 44 61 0 0
张三547 61 41 71 0 0
张三896 95 66 91 0 0
张三124 83 24 33 0 0
张三377 28 0 23 0 0
张三601 32 69 19 0 0
张三316 11 32 50 0 0
张三159 87 83 4 0 0
张三425 88 83 89 0 0
张三40 52 54 31 0 0
张三823 36 62 6 0 0
张三658 12 52 45 0 0
张三194 69 73 50 0 0
张三997 81 21 85 0 0
张三658 84 72 34 0 0
张三217 27 36 91 0 0
张三402 59 70 73 0 0
张三626 57 67 24 0 0
张三346 71 42 33 0 0
张三429 48 57 1 0 0
张三384 50 64 61 0 0
张三907 71 56 84 0 0
张三985 39 8 10 0 0
张三945 67 22 100 0 0
张三190 3 63 65 0 0
张三71 39 90 60 0 0
张三285 90 44 36 0 0
张三402 94 96 3 0 0
张三693 67 34 88 0 0
张三169 33 81 3 0 0
张三865 78 62 11 0 0
张三737 81 11 86 0 0
张三202 74 92 43 0 0
张三254 9 10 70 0 0
张三304 35 6 19 0 0
张三378 76 73 21 0 0
张三71 85 96 100 0 0
张三702 2 1 75 0 0
张三444 48 76 93 0 0
张三817 54 8 73 0 0
张三822 22 13 86 0 0
张三159 3 53 17 0 0
张三444 56 25 54 0 0
张三53 76 11 52 0 0
张三261 47 77 86 0 0
张三617 14 4 0 0 0
张三96 17 100 80 0 0
张三426 27 30 28 0 0
张三111 21 4 77 0 0
张三118 85 65 25 0 0
张三888 89 53 36 0 0
张三321 86 49 8 0 0
张三636 18 26 77 0 0
张三590 17 57 88 0 0
张三324 70 94 37 0 0
张三251 68 15 64 0 0
张三775 16 67 27 0 0
张三306 71 36 33 0 0
张三994 65 13 74 0 0
张三828 99 58 30 0 0
张三282 42 34 81 0 0
张三480 15 27 24 0 0
张三906 15 53 66 0 0
张三101 70 54 55 0 0
张三369 98 65 31 0 0
张三483 93 30 72 0 0
张三563 40 39 89 0 0
张三782 15 88 17 0 0
张三343 32 78 46 0 0
张三196 32 42 65 0 0
张三299 45 67 19 0 0
张三845 75 49 92 0 0
张三766 2 84 40 0 0
张三987 66 53 72 0 0
张三367 53 45 55 0 0
张三7 78 35 94 0 0
张三600 81 98 53 0 0
张三816 2 59 48 0 0
张三283 92 95 55 0 0
张三587 15 91 54 0 0
张三867 42 16 66 0 0
张三976 98 41 95 0 0
张三921 5 12 55 0 0
张三246 30 41 92 0 0
张三311 2 92 25 0 0
张三954 87 69 43 0 0
张三865 26 73 0 0 0
张三101 93 73 5 0 0
张三560 46 73 5 0 0
张三925 14 70 85 0 0
张三511 68 11 59 0 0
张三722 2 7 65 0 0
张三299 91 41 74 0 0
张三378 16 20 15 0 0
张三427 79 39 48 0 0
张三507 70 19 22 0 0
张三936 44 16 97 0 0
张三364 13 99 48 0 0
张三464 14 39 38 0 0
张三937 22 44 22 0 0
张三287 8 57 54 0 0
张三881 52 71 16 0 0
张三124 78 92 79 0 0
张三206 96 40 37 0 0
张三748 63 24 90 0 0
张三877 45 29 61 0 0
张三677 73 87 96 0 0
张三734 46 35 91 0 0
张三487 0 52 63 0 0
张三396 80 64 3 0 0
张三536 23 64 7 0 0
张三57 48 20 16 0 0
张三124 49 70 51 0 0
张三339 12 96 98 0 0
张三385 11 33 22 0 0
张三598 18 38 100 0 0
张三433 31 39 45 0 0
张三365 27 29 80 0 0
张三563 79 31 49 0 0
张三812 12 18 55 0 0
张三530 23 36 92 0 0
张三414 99 79 85 0 0
张三194 45 58 84 0 0
张三215 60 100 92 0 0
张三75 46 54 39 0 0
张三359 100 8 66 0 0
张三581 92 39 18 0 0
张三791 72 4 4 0 0
张三978 54 50 18 0 0
张三295 24 45 82 0 0
